CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend
14102,5,8,746,1060.33,132.54125,35,0.629032258,2,13,1,3,0.375,353.4433333,327.6472518,-47.8
14104,154,2,72,216.21,108.105,21,0.55,0,12,1,0,0,108.105,4.461843789,-6.31
14105,85,2,798,1260.33,630.165,74,2.053333333,3,17,1,1,0.5,630.165,899.5317496,-1272.13
14107,51,8,1788,2688.48,336.06,61,2.544715447,4,12,1,1,0.125,384.0685714,148.4441028,7.874285714
14108,30,3,380,594.16,198.0533333,33,2.088235294,2,10,1,1,0.333333333,198.0533333,174.9330719,7.625
14109,23,2,56,80.2,40.1,9,3.769230769,2,10,1,1,0.5,40.1,147.2196318,-208.2
14110,3,13,2443,5669.65,436.1269231,94,1.696774194,4,9,1,1,0.076923077,566.965,327.8527499,-1.722484848
14111,14,5,456,673.6,134.72,9,25.22222222,4,13,1,1,0.2,168.4,149.4214677,75.55
14112,22,12,1608,2774.17,231.1808333,117,1.470930233,6,12,1,5,0.416666667,554.834,251.3067557,-49.603
14113,3,8,635,1377.92,172.24,26,9,3,10,1,4,0.5,196.8457143,335.8692236,57.39214286
14114,273,2,101,386.53,193.265,15,4.071428571,3,11,1,0,0,193.265,2.637508294,-3.73
14116,19,5,707,1382.74,276.548,61,1.436619718,3,13,1,0,0,345.685,54.36007389,33.79
14117,143,1,72,90,90,3,0,1,9,1,0,0,90,0,0
14121,3,6,2078,2740.3,456.7166667,148,0.35,1,10,1,2,0.333333333,913.4333333,792.1779273,263.955
14124,84,1,1618,419.58,419.58,4,0,4,13,1,0,0,419.58,0,0
14125,10,3,1628,2720.63,906.8766667,159,0.412121212,3,15,1,0,0,1360.315,91.76124699,129.77
14126,7,4,457,628.63,157.1575,13,0.214285714,1,12,1,1,0.25,314.315,444.5085359,-628.63
14127,122,3,321,709.71,236.57,39,4.372093023,2,12,1,0,0,236.57,90.3483608,-28.575
14128,60,2,564,637.5,318.75,40,4.333333333,0,12,1,0,0,318.75,18.68176116,26.42
14129,1,5,592,1123.86,224.772,31,5.078431373,3,9,1,0,0,280.965,102.1524562,-74.124
14130,319,1,257,480.91,480.91,66,0,0,16,1,0,0,480.91,0,0
14132,2,12,3366,3580.13,298.3441667,100,0.905,3,10,1,1,0.083333333,511.4471429,234.7520757,6.523214286
14133,129,5,342,590.34,118.068,26,6.413793103,4,11,1,2,0.4,196.78,184.2929114,-15.18
14135,1,15,3850,4690.31,312.6873333,95,2.789473684,1,10,1,0,0,586.28875,265.2720047,-44.22964286
14138,1,2,600,965.88,482.94,40,1.377777778,4,9,1,0,0,482.94,196.2504161,-277.54
14139,46,1,510,415.82,415.82,26,0,0,13,1,0,0,415.82,0,0
14140,3,3,809,920.05,306.6833333,60,0.424242424,1,11,1,1,0.333333333,460.025,93.28859764,-131.93
14141,2,6,337,879.03,146.505,28,2.288888889,4,14,1,2,0.333333333,219.7575,48.14621922,-16.731
14142,373,1,313,311.81,311.81,22,0,2,16,1,0,0,311.81,0,0
14143,133,1,30,115.8,115.8,7,0,4,9,1,0,0,115.8,0,0
14145,46,5,636,3148.2,629.64,6,15.54545455,0,12,1,1,0.2,1049.4,137.178424,-118.8
14146,8,6,1886,2949.57,491.595,183,1.430327869,3,15,1,1,0.166666667,589.914,1050.004788,227.1
14147,49,3,96,468.4,156.1333333,4,47.2,3,18,1,1,0.333333333,156.1333333,159.4809498,-98.9
14148,233,1,16,157.2,157.2,3,0,2,12,1,0,0,157.2,0,0
14149,212,3,129,259.43,86.47666667,28,0.205128205,1,9,1,2,0.666666667,259.43,0,0
14150,35,2,496,658.64,329.32,23,12.96,4,10,1,0,0,329.32,32.72490183,46.28
14152,75,3,699,611.09,203.6966667,47,3.244897959,1,15,1,1,0.333333333,305.545,1.74655375,2.47
14154,239,2,465,1345.62,672.81,52,0,3,16,1,0,0,1345.62,0,0
14155,266,1,25,118.75,118.75,6,0,4,14,1,0,0,118.75,0,0
14157,19,3,260,392.44,130.8133333,45,5.782608696,6,13,1,1,0.333333333,196.22,57.28979141,-81.02
14158,40,1,781,507.66,507.66,41,0,6,15,1,0,0,507.66,0,0
14161,215,3,450,1097.62,365.8733333,87,1.495145631,6,11,1,0,0,365.8733333,161.0110569,134.14
14162,173,2,142,289.36,144.68,25,4.958333333,6,12,1,0,0,144.68,46.66904756,-66
14163,87,4,893,2445.91,611.4775,36,2.980392157,1,15,1,0,0,611.4775,279.4004066,169.563
14164,70,2,1033,1631.77,815.885,28,0.357142857,1,12,1,0,0,1631.77,0,0
14165,275,1,53,120.44,120.44,23,0,2,12,1,0,0,120.44,0,0
14167,39,4,147,562.59,140.6475,27,5.959183673,0,15,1,0,0,140.6475,26.36347268,9.337
14171,98,1,167,363.79,363.79,57,0,4,16,1,0,0,363.79,0,0
14173,10,4,150,450.84,112.71,28,7.464285714,1,13,1,0,0,150.28,49.77228245,46.495
14174,33,1,94,134.46,134.46,26,0,6,13,1,0,0,134.46,0,0
14175,51,7,1461,3108.06,444.0085714,139,1.705521472,1,11,1,4,0.571428571,777.015,886.1862006,424.966
14176,297,5,207,574,114.8,28,2.258064516,1,12,1,1,0.2,191.3333333,92.488247,69.75
14177,84,5,203,544.51,108.902,37,2.317073171,0,11,1,1,0.2,272.255,232.1078009,328.25
14178,8,7,1492,1580.26,225.7514286,190,0.552380952,4,12,1,0,0,263.3766667,139.7109868,49.85428571
14179,40,2,319,701.57,350.785,135,0.076923077,1,14,1,0,0,701.57,0,0
14180,10,31,710,4640.77,149.7022581,112,1.465587045,2,13,1,6,0.193548387,386.7308333,250.3516893,-48.09122378
14184,66,1,127,452.89,452.89,24,0,1,12,1,0,0,452.89,0,0
14185,331,1,6,197.65,197.65,3,0,2,13,1,0,0,197.65,0,0
14188,8,10,1145,2018.91,201.891,34,4.314285714,2,13,1,4,0.4,252.36375,167.6906657,-48.09559524
14191,1,14,3657,4660.01,332.8578571,146,0.835877863,1,14,1,1,0.071428571,582.50125,368.8622943,36.37130952
14193,67,2,445,853.39,426.695,35,4.926829268,1,11,1,0,0,426.695,5.876057352,8.31
14195,201,3,702,962.7,320.9,7,7.285714286,4,16,1,1,0.333333333,481.35,421.0820882,-595.5
14196,106,1,142,335.52,335.52,6,0,3,10,1,0,0,335.52,0,0
14198,4,7,280,663.5,94.78571429,35,5.465116279,0,16,1,3,0.428571429,132.7,79.29791138,-36.425
14199,218,1,28,185.4,185.4,2,0,3,13,1,0,0,185.4,0,0
14201,60,9,578,688.04,76.44888889,32,7.868421053,1,13,1,2,0.222222222,98.29142857,29.79660575,4.802142857
14204,2,1,72,150.61,150.61,36,0,2,13,1,0,0,150.61,0,0
14205,16,3,100,228.5,76.16666667,34,9.432432432,3,13,1,1,0.333333333,76.16666667,272.4500015,241
14206,239,2,274,308.26,154.13,21,6.05,3,16,1,1,0.5,154.13,246.1155863,348.06
14208,94,1,114,151.74,151.74,10,0,1,12,1,0,0,151.74,0,0
14209,10,7,688,2067.13,295.3042857,55,3.701149425,1,10,1,1,0.142857143,344.5216667,86.92518862,-23.48028571
14210,91,7,759,1900.89,271.5557143,66,2.745098039,1,12,1,1,0.142857143,271.5557143,123.7170932,-37.02214286
14211,53,13,1232,2208.3,169.8692308,87,2.068376068,0,10,1,4,0.307692308,368.05,315.5462775,96.796
14212,89,1,1152,1070.48,1070.48,9,0,6,12,1,0,0,1070.48,0,0
14213,371,1,-244,-1192.2,-1192.2,5,0,4,9,1,1,1,-1192.2,0,0
14214,30,7,748,1000.23,142.89,64,3.579710145,0,12,1,2,0.285714286,200.046,248.8298776,-129.754
14215,11,7,1354,1777.92,253.9885714,98,3.305555556,0,14,1,1,0.142857143,355.584,244.6790664,6.095
14216,3,4,593,1824.3,456.075,46,0.596491228,2,10,1,0,0,912.15,481.6669972,-681.18
14217,1,24,677,1925.36,80.22333333,78,3.443396226,3,12,1,7,0.291666667,160.4466667,83.16407489,7.982027972
14218,42,1,160,169.48,169.48,12,0,4,10,1,0,0,169.48,0,0
14219,4,1,78,89.94,89.94,7,0,0,16,1,0,0,89.94,0,0
14220,247,2,272,632.4,316.2,21,5.55,3,18,1,0,0,316.2,4.553767671,6.44
14221,42,10,2190,3427.85,342.785,123,1.538860104,1,17,1,1,0.1,489.6928571,166.5807952,-9.368571429
14222,177,1,607,683.17,683.17,41,0,2,16,1,0,0,683.17,0,0
14223,92,4,583,975.23,243.8075,50,2.866666667,3,11,1,1,0.25,325.0766667,32.39868876,22.77
14224,110,4,483,1009.73,252.4325,105,1.875,6,13,1,0,0,252.4325,89.60018131,-16.405
14226,28,7,1289,2184.24,312.0342857,64,3.394366197,4,15,1,2,0.285714286,546.06,346.9289271,-235.192
14227,26,15,1811,3315.71,221.0473333,117,1.417582418,4,14,1,5,0.333333333,414.46375,408.1653246,-47.13511905
14229,51,5,590,1450.6,290.12,29,6.714285714,0,12,1,2,0.4,483.5333333,262.5934253,212.35
14231,179,5,402,822.06,164.412,47,2.056603774,3,11,1,2,0.4,205.515,157.5538889,8.948
14232,31,8,1937,2043.93,255.49125,81,1.991452991,6,12,1,3,0.375,340.655,231.0587012,-86.44828571
14233,43,5,671,1447.51,289.502,30,7.828571429,2,15,1,1,0.2,361.8775,194.578333,96.073
14234,22,4,951,754.12,188.53,122,0.239726027,3,13,1,0,0,377.06,76.28267955,-107.88
14235,10,6,1947,3093.86,515.6433333,65,3.164556962,3,13,1,1,0.166666667,618.772,605.431786,-187.486
14236,80,2,310,490.86,245.43,15,20.85714286,1,9,1,0,0,245.43,79.37980726,112.26
14237,373,1,38,161,161,9,0,2,13,1,0,0,161,0,0
14238,326,1,111,146.85,146.85,8,0,0,14,1,0,0,146.85,0,0
14239,43,13,986,2323.5,178.7307692,83,2.373913043,3,14,1,2,0.153846154,290.4375,228.5466909,29.19142857
14240,30,2,418,890.34,445.17,37,4.756097561,2,13,1,0,0,445.17,308.7511049,436.64
14241,183,1,146,213.7,213.7,10,0,3,11,1,0,0,213.7,0,0
14242,234,2,123,280.55,140.275,13,6.066666667,1,8,1,0,0,140.275,2.722361108,3.85
14243,8,14,1204,2535.88,181.1342857,99,2.428571429,3,13,1,4,0.285714286,253.588,141.3553973,-24.22169697
14245,176,5,971,1677.48,335.496,107,0.783783784,0,10,1,3,0.6,559.16,511.6665211,-499.66
14246,110,3,804,1474.06,491.3533333,57,1.824324324,0,11,1,0,0,491.3533333,37.00435155,27.275
14247,278,1,47,136.77,136.77,19,0,6,15,1,0,0,136.77,0,0
14248,318,1,102,302.58,302.58,8,0,1,14,1,0,0,302.58,0,0
14250,7,3,1200,1904.05,634.6833333,94,0.745454545,6,13,1,0,0,952.025,391.4613851,-553.61
14251,1,5,1674,2879.7,575.94,37,0.727272727,3,12,1,0,0,959.9,418.0684284,-388.59
14256,254,3,410,935.06,311.6866667,51,2.075471698,4,11,1,1,0.333333333,467.53,79.66264997,-112.66
14257,51,6,1677,3087.27,514.545,89,2.518867925,1,10,1,1,0.166666667,617.454,447.3153507,46.105
14259,141,1,68,120,120,5,0,3,10,1,0,0,120,0,0
14261,50,2,406,1163.45,581.725,52,0.549019608,3,10,1,0,0,581.725,511.9806649,-724.05
14262,8,8,1645,2618.23,327.27875,87,1.633802817,3,12,1,0,0,374.0328571,182.2183138,33.12892857
14264,154,3,66,319.47,106.49,17,12.11111111,4,10,1,1,0.333333333,106.49,116.6579886,116.385
14265,109,2,330,530.18,265.09,31,1.3,0,13,0,0,0,265.09,18.44134485,26.08
14267,150,7,461,1279.09,182.7271429,25,1.692307692,3,10,1,4,0.571428571,319.7725,510.062511,-241.135
14270,331,1,197,492.65,492.65,29,0,2,9,1,0,0,492.65,0,0
14271,225,1,88,112.32,112.32,10,0,3,12,1,0,0,112.32,0,0
14272,73,2,599,437.96,218.98,33,5.65625,1,10,1,0,0,218.98,122.8810164,173.78
14273,51,4,264,559.97,139.9925,22,6.821428571,1,13,1,0,0,139.9925,60.97069973,11.681
14276,88,5,723,1019.39,203.878,52,2.716216216,6,9,1,2,0.4,254.8475,221.4236972,55.777
14280,196,1,52,134.04,134.04,8,0,4,10,1,0,0,134.04,0,0
14282,3,15,2656,3701.44,246.7626667,70,2.379084967,3,12,1,0,0,411.2711111,203.7450608,-4.101666667
14284,30,3,157,578.45,192.8166667,24,1.696969697,2,8,1,1,0.333333333,289.225,76.26146635,107.85
14285,21,4,541,1910.01,477.5025,18,5.961538462,6,11,1,0,0,636.67,621.054402,325.34
14287,8,4,237,156.23,39.0575,9,21.11111111,3,11,1,1,0.25,52.07666667,62.96825894,5.035
14288,212,2,187,413.85,206.925,16,0.0625,1,13,1,1,0.5,413.85,0,0
14289,8,6,292,911.26,151.8766667,33,6.108695652,2,12,1,0,0,151.8766667,86.59933803,-37.95142857
14290,11,6,913,2307.45,384.575,90,3.431372549,0,14,1,1,0.166666667,461.49,404.4775352,-3.984
14291,1,12,2748,3873.3,322.775,145,1.156118143,3,10,1,1,0.083333333,645.55,279.2119936,-34.65771429
14292,7,14,1643,4819.33,344.2378571,67,2.981308411,0,12,1,5,0.357142857,535.4811111,545.7883868,36.66616667
14293,3,4,709,1046.56,261.64,51,6.083333333,0,15,1,0,0,261.64,96.09840894,-8.502
14295,40,2,83,157.7,78.85,6,58.4,6,15,1,1,0.5,78.85,123.5315547,174.7
14297,17,5,862,1290.48,258.096,48,4.14516129,1,9,1,1,0.2,430.16,178.6576021,173.89
14299,8,18,2013,2855.35,158.6305556,94,2.223602484,2,11,1,9,0.5,407.9071429,277.3658986,11.255
14300,18,1,32,43.2,43.2,3,0,0,8,1,0,0,43.2,0,0
14301,107,2,600,632.04,316.02,13,0.666666667,6,15,1,1,0.5,632.04,0,0
14304,222,2,54,197.1,98.55,25,3.038461538,6,11,1,1,0.5,98.55,402.9094439,569.8
14305,71,5,1068,1788.76,357.752,95,0.592592593,2,14,1,2,0.4,596.2533333,571.0608068,-109.345
14306,51,3,1073,2083.42,694.4733333,33,1,3,10,1,1,0.333333333,1041.71,921.1197196,-1302.66
14307,88,6,2058,2995.72,499.2866667,150,1.592178771,2,9,1,0,0,599.144,145.6899313,-6.51
14309,8,10,1619,2319.68,231.968,75,2.868852459,3,9,1,1,0.1,289.96,155.9168562,37.85309524
14311,225,2,125,229.71,114.855,20,0.653846154,0,10,1,1,0.5,229.71,0,0
14312,46,6,1012,1611.59,268.5983333,74,3.38372093,0,9,1,0,0,268.5983333,159.6411565,44.986
14314,106,1,296,120,120,8,0,3,10,1,0,0,120,0,0
14315,21,7,1010,2456.98,350.9971429,64,2.378640777,2,12,1,1,0.142857143,409.4966667,374.7573149,-45.98742857
14317,64,1,255,508.58,508.58,24,0,3,10,1,0,0,508.58,0,0
14320,206,3,239,343.11,114.37,29,3.073170732,1,9,1,1,0.333333333,171.555,65.4427326,-92.55
14321,10,5,2406,1530.75,306.15,111,2.647540984,0,9,1,0,0,306.15,23.0069533,-2.349
14323,114,4,340,574.26,143.565,32,3.1,2,11,1,2,0.5,191.42,181.3398147,9.26
14326,234,2,99,166.85,83.425,8,1,0,15,1,1,0.5,166.85,0,0
14327,163,1,139,311.65,311.65,12,0,2,13,1,0,0,311.65,0,0
14329,8,14,3067,4889.14,349.2242857,218,1.202247191,4,13,1,7,0.5,488.914,555.6551225,-51.34727273
14331,124,2,252,462.66,231.33,27,0.407407407,2,15,1,0,0,231.33,215.427152,-304.66
14332,22,3,463,840.21,280.07,22,5.208333333,1,13,1,0,0,280.07,160.5818916,80.965
14333,64,2,52,351.45,175.725,15,0.166666667,0,10,1,1,0.5,351.45,0,0
14334,16,9,1730,2539.46,282.1622222,98,2.111111111,2,10,1,1,0.111111111,317.4325,49.11668926,-9.718809524
14335,16,2,375,454.86,227.43,55,1.355932203,6,13,0,0,0,227.43,169.8046224,-240.14
14336,16,4,1759,1614.91,403.7275,77,2.921348315,2,11,1,0,0,538.3033333,39.86710214,-16.95
14338,158,4,329,554.22,138.555,30,1.151515152,4,13,1,2,0.5,184.74,342.6154481,-288.835
14339,234,4,151,293.73,73.4325,14,0.5,0,11,1,3,0.75,293.73,0,0
14340,218,1,58,134.7,134.7,6,0,3,9,1,0,0,134.7,0,0
14341,45,9,1395,2151.08,239.0088889,109,2.1328125,1,15,1,1,0.111111111,430.216,347.8555419,136.923
14342,21,6,338,608.71,101.4516667,18,8.590909091,4,13,1,2,0.333333333,202.9033333,80.33674896,-0.465
14344,127,8,477,889.93,111.24125,56,3.442857143,2,13,1,0,0,177.986,116.2070963,-57.868
14345,38,1,50,108.98,108.98,6,0,1,9,1,0,0,108.98,0,0
14346,120,2,605,1021.58,510.79,55,3,3,9,1,0,0,510.79,351.2199382,496.7
14348,260,1,183,409.57,409.57,18,0,3,16,1,0,0,409.57,0,0
14349,10,1,86,133.5,133.5,31,0,1,15,1,0,0,133.5,0,0
14350,270,2,166,258.7,129.35,19,0.2,3,14,1,1,0.5,258.7,0,0
14352,157,4,538,1078.96,269.74,44,2.52173913,1,8,1,0,0,359.6533333,220.2911023,1.17
14353,215,1,64,90.6,90.6,6,0,6,16,1,0,0,90.6,0,0
14354,5,2,210,163.62,81.81,9,3.125,2,15,1,0,0,81.81,8.442854967,-11.94
14355,365,1,92,174.4,174.4,11,0,3,12,1,0,0,174.4,0,0
14356,60,4,266,666.94,166.735,36,0.567567568,0,14,1,2,0.5,333.47,493.2352641,-697.54
14357,43,1,147,225.12,225.12,39,0,3,16,1,0,0,225.12,0,0
14359,19,6,363,882.58,147.0966667,44,1.192982456,1,9,1,3,0.5,294.1933333,193.2660318,-193.145
14360,31,4,1139,2118.03,529.5075,104,0.543103448,1,11,1,0,0,706.01,461.5595359,-456.77
14362,22,1,96,151.5,151.5,37,0,3,15,1,0,0,151.5,0,0
14364,108,8,1967,3717.35,464.66875,61,1.514705882,1,11,1,0,0,929.3375,601.9916934,-343.085
14367,8,19,4398,9134.12,480.7431579,270,0.506616257,2,14,1,3,0.157894737,1014.902222,390.9842585,-31.095
14368,319,1,36,155,155,8,0,0,9,1,0,0,155,0,0
14371,295,1,34,100.5,100.5,4,0,3,16,1,0,0,100.5,0,0
14373,358,1,17,76.55,76.55,4,0,3,15,1,0,0,76.55,0,0
14375,185,1,184,235.56,235.56,57,0,1,13,1,0,0,235.56,0,0
14377,191,2,219,617.05,308.525,11,7.1,2,13,1,0,0,308.525,8.591347391,-12.15
14379,44,2,292,348.1,174.05,39,5.577777778,2,16,1,0,0,174.05,89.19444938,126.14
14381,52,1,146,202.68,202.68,56,0,1,17,1,0,0,202.68,0,0
14382,26,1,1231,615.49,615.49,121,0,6,16,1,0,0,615.49,0,0
14383,38,3,817,1247.69,415.8966667,49,2.155172414,3,13,1,0,0,415.8966667,229.2550859,43.895
14385,9,3,159,202.11,67.37,13,1.076923077,2,13,1,0,0,202.11,0,0
14386,296,1,54,142.4,142.4,7,0,2,9,1,0,0,142.4,0,0
14387,32,3,795,1727.6,575.8666667,125,0.557971014,0,12,1,0,0,575.8666667,193.7577666,178.55
14388,8,10,1933,3172.04,317.204,124,1.915789474,4,11,1,2,0.2,396.505,265.6056924,4.056428571
14389,8,5,702,999.72,199.944,34,5.081967213,3,15,1,3,0.6,199.944,329.4118691,39.546
14390,10,13,2122,4582.22,352.4784615,135,1.256944444,3,13,1,4,0.307692308,763.7033333,712.1422309,313.2611429
14393,218,1,13,67.95,67.95,5,0,3,18,1,0,0,67.95,0,0
14395,2,12,1685,3444.11,287.0091667,181,1.057142857,3,12,1,3,0.25,382.6788889,139.7130672,24.55016667
14396,65,2,225,487.99,243.995,71,4.25,2,16,1,0,0,243.995,189.0025715,267.29
14397,0,23,1852,2556.68,111.16,18,2.265957447,2,9,1,4,0.173913043,319.585,155.1144052,49.09738095
14400,141,2,450,559.7,279.85,25,0.32,2,15,1,1,0.5,559.7,0,0
14401,4,14,4505,4039.98,288.57,113,1.950549451,2,13,1,1,0.071428571,504.9975,325.775882,1.816428571
14403,130,5,513,1426.31,285.262,17,4.68,2,14,1,1,0.2,356.5775,260.9219692,-150.111
14404,33,7,819,1409.72,201.3885714,70,3.36,6,12,1,1,0.142857143,234.9533333,89.64039261,7.314857143
14406,119,1,77,156.75,156.75,8,0,4,16,1,0,0,156.75,0,0
14407,107,8,1411,2096.08,262.01,66,2.283783784,3,13,1,3,0.375,419.216,306.1969374,75.916
14408,10,7,1610,2599.03,371.29,60,2.419047619,0,11,1,0,0,433.1716667,183.0839347,-3.086
14409,71,7,1158,1908.25,272.6071429,40,5.5,2,10,1,1,0.142857143,381.65,402.4998897,-27.026
14410,15,15,298,587.45,39.16333333,196,1.043165468,3,12,1,6,0.4,83.92142857,144.4959522,-48.5475
14411,310,1,196,1063,1063,14,0,2,10,1,0,0,1063,0,0
14412,35,3,784,761.33,253.7766667,43,0.840909091,2,8,1,1,0.333333333,253.7766667,240.1388757,-235.575
14413,362,1,67,121.05,121.05,22,0,6,13,1,0,0,121.05,0,0
14414,91,8,2509,1485.13,185.64125,79,2.75257732,3,13,1,1,0.125,371.2825,159.3267771,15.027
14415,1,18,2958,5766.85,320.3805556,284,0.598333333,1,15,1,5,0.277777778,480.5708333,299.7968037,15.57548951
14416,22,2,326,490.22,245.11,13,1.538461538,4,15,1,0,0,245.11,163.8932097,-231.78
14418,3,3,1711,1937.25,645.75,114,0.853658537,1,11,1,0,0,645.75,428.9691832,373.455
14419,10,6,483,1051.79,175.2983333,112,1.76119403,1,11,1,0,0,210.358,107.4053275,46.437
14420,85,2,333,385.87,192.935,29,0.482758621,3,18,1,1,0.5,385.87,0,0
14421,57,2,365,813.11,406.555,25,5.923076923,3,10,1,0,0,406.555,68.76613447,-97.25
14422,0,6,2906,4263.64,710.6066667,189,1.208144796,4,15,1,0,0,710.6066667,437.7997302,-30.01142857
14423,218,1,120,265.2,265.2,3,0,3,15,1,0,0,265.2,0,0
14426,18,16,2339,3918.9,244.93125,187,1.296577947,1,12,1,6,0.375,653.15,550.3293149,177.9388571
14427,50,2,228,363.34,181.67,16,0.8125,4,9,1,0,0,363.34,0,0
14428,7,7,420,1209.37,172.7671429,108,2.271428571,3,16,1,2,0.285714286,201.5616667,163.2471605,24.95285714
14431,298,2,124,423.26,211.63,17,0.2,3,10,1,1,0.5,423.26,0,0
14432,9,6,2013,2248.5,374.75,256,0.212765957,6,15,1,0,0,749.5,433.9857992,363.04
14434,21,6,368,1372.8,228.8,3,4.636363636,2,12,1,0,0,457.6,175.2342432,170.4
14436,98,1,129,89.06,89.06,9,0,4,10,1,0,0,89.06,0,0
14437,365,1,60,63,63,5,0,3,9,1,0,0,63,0,0
14438,306,1,82,131.9,131.9,9,0,6,14,1,0,0,131.9,0,0
14440,8,5,588,2357.68,471.536,33,6.611111111,3,12,1,0,0,471.536,195.2766285,-42.621
14441,0,10,430,1545.14,154.514,45,6.293103448,1,14,1,6,0.6,193.1425,280.6677467,50.985
14442,1,5,475,1544.62,308.924,59,4.701492537,3,11,0,3,0.6,514.8733333,467.8135231,-324.665
14443,53,7,931,1400.88,200.1257143,86,3.288659794,0,11,1,3,0.428571429,350.22,67.14732708,50.422
14446,0,4,856,1005.55,251.3875,232,0.894545455,4,12,1,0,0,251.3875,101.0422847,-56.639
14447,18,5,571,1163.23,232.646,54,3.797101449,4,14,1,0,0,290.8075,32.0738932,1.269
14448,9,2,104,375.35,187.675,20,18.68421053,4,17,1,0,0,187.675,120.6677722,170.65
14449,18,4,741,885.8,221.45,201,1.421686747,3,12,1,0,0,221.45,52.42696189,4.016
14450,180,3,241,483.25,161.0833333,32,3.58974359,6,10,1,0,0,161.0833333,52.69002024,26.385
14451,60,2,378,643.9,321.95,86,1.288461538,0,13,1,0,0,321.95,53.81082605,-76.1
14452,10,2,116,259.05,129.525,55,1.406779661,1,11,1,0,0,129.525,3.047630227,4.31
14453,190,1,49,119.93,119.93,22,0,3,14,1,0,0,119.93,0,0
14456,5,13,2842,3000.8,230.8307692,579,0.144210526,6,15,1,4,0.307692308,600.16,358.07222,-111.073
14457,310,1,88,113.64,113.64,4,0,2,9,1,0,0,113.64,0,0
14459,155,1,760,1837.92,1837.92,37,0,3,13,1,0,0,1837.92,0,0
14460,110,4,869,383.34,95.835,14,12.5,1,12,1,1,0.25,127.78,136.2729364,89.4
14461,148,3,765,2102.67,700.89,172,0.634831461,1,13,1,0,0,700.89,313.2503649,-209.695
14462,63,14,924,1942.45,138.7464286,150,1.169491525,4,13,1,3,0.214285714,215.8277778,69.53719019,4.275166667
14463,98,3,178,514.62,171.54,5,26.75,2,14,1,0,0,171.54,52.48724416,52.14
14465,246,3,398,1038.44,346.1466667,107,0.459016393,3,12,1,0,0,519.22,110.421795,-156.16
14466,29,7,1006,2272.4,324.6285714,35,4.830985915,3,12,1,0,0,324.6285714,93.03876816,-0.473214286
14467,17,4,276,596.26,149.065,67,3.352272727,1,12,1,0,0,198.7533333,77.9560917,76.295
14470,11,2,193,461.19,230.595,43,6.571428571,4,11,1,0,0,230.595,94.81594829,-134.09
14472,103,8,1135,1852.67,231.58375,153,0.954545455,6,12,1,0,0,264.6671429,85.04635574,-21.91
14473,74,2,88,234.34,117.17,7,34.66666667,0,15,1,0,0,117.17,45.4952503,64.34
14474,43,2,139,537.71,268.855,29,0.103448276,0,13,1,1,0.5,537.71,0,0
14475,71,6,428,799.82,133.3033333,36,5.065217391,3,10,1,3,0.5,266.6066667,48.93515028,9.34
14476,257,1,110,193,193,17,0,6,15,1,0,0,193,0,0
14477,19,5,719,1307.81,261.562,7,27.8,3,11,1,1,0.2,326.9525,115.7289348,62.261
14479,253,2,117,316.25,158.125,18,6.588235294,3,12,1,0,0,158.125,23.01632573,-32.55
14480,11,1,143,279.05,279.05,13,0,0,16,1,0,0,279.05,0,0
14481,164,2,489,636.51,318.255,25,4.24137931,1,10,1,0,0,318.255,21.77181779,30.79
14482,18,6,1627,2022.81,337.135,110,1.625,2,16,1,0,0,505.7025,342.374694,250.047
14483,149,2,95,129.2,64.6,10,14.66666667,3,10,1,1,0.5,64.6,102.5304833,-145
14484,50,1,210,321.92,321.92,14,0,3,14,1,0,0,321.92,0,0
14485,38,1,70,162.8,162.8,44,0,1,12,1,0,0,162.8,0,0
14487,26,7,711,1152.73,164.6757143,112,2.442857143,6,12,1,1,0.142857143,288.1825,271.0822802,-37.531
14488,51,2,793,1047.43,523.715,46,0.333333333,0,9,1,1,0.5,1047.43,0,0
14489,207,1,299,463.38,463.38,30,0,0,14,1,0,0,463.38,0,0
14491,175,2,139,340.93,170.465,17,12.3125,4,15,1,0,0,170.465,61.18594978,86.53
14493,7,7,1279,2362.84,337.5485714,95,1.213114754,2,16,1,2,0.285714286,590.71,185.2762158,15.036
14494,25,1,92,139.56,139.56,7,0,0,9,1,0,0,139.56,0,0
14495,50,2,62,123.8,61.9,6,14.2,3,12,1,0,0,61.9,30.12274888,42.6
14496,311,2,159,538.81,269.405,16,3.444444444,1,9,1,0,0,269.405,49.4055508,-69.87
14497,301,2,233,457.47,228.735,29,0.266666667,3,17,1,1,0.5,457.47,0,0
14498,42,5,1098,1957.32,391.464,162,1.661458333,4,12,1,0,0,391.464,244.5673797,123.169
14499,26,3,496,808.44,269.48,146,1.333333333,6,13,1,0,0,269.48,160.2950813,158.88
14500,88,3,117,356.85,118.95,6,16.83333333,4,10,1,0,0,118.95,144.4545171,-131.925
14501,64,3,119,190.31,63.43666667,9,23.18181818,3,12,1,1,0.333333333,63.43666667,122.6273242,-63.915
14502,19,14,1449,2307.14,164.7957143,368,0.479608483,6,14,1,3,0.214285714,329.5914286,230.4464209,75.99678571
